Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
saridity.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
skvs.stedu.net,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
soldiyalog.com,0,0,1,6,1,0,0,0,1,1,1,1,1,1,1,1
fra1.ib.adnxs.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
s3-ap-southeast-1.amazonaws.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
onlline-facebook-security.ch.gg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
rs.llweb.asia,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
sparkdeal.in,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
yahoosupportaustralia.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1
83.175.78.14,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
sportowy.info,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
paisse.be,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
mendsnolle.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
bosssecurity.gr,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
r2elajikcosf7zee.onion.to,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
mystoredoc.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
kosdfnure75.op1gifsd05mllk.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
mariachisadomicilio.cl,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
bjcurio.com,0,0,1,3,1,0,0,0,1,1,1,1,1,1,1,1
littonpathologyassociates.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
basicindustrial.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
resgate-multiplus2012.pro.tc,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
restadelray.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
center-paypal-resolution-com.cgi-bin.p3-lefilm.fr,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
thecourtyardcolfaxcom.sites.qwestoffice.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
jcnnhs.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
mxp1101.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
'www.qdking.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
sywgy.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
eyesopensports.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
websofttec.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
coolwebsites4u.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
umeshtradingcorp.com,0,0,0,4,0,0,1,0,1,1,1,1,1,1,1,1
service-paypal.com.tr.vu,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
agecareprotection.co.uk,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
pls-print.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,1
rotaoito.com.br,0,0,0,4,0,0,1,0,1,1,1,1,1,1,1,1
pavillondesvins.cn,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1,1
netprinter.com.ve,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
ce-adobe.fr,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
bluewaterappco.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
living4u.80port.net,0,0,1,13,0,0,0,0,1,1,1,1,1,1,1,1
gruenerenate.de,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
juridic.go.ro,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
photos.joeinfo.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
arisbn.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
iww.mycp.in,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
new.pikabu-story.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
refriarrioverde.com.br,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
'services.runescape.com.rm-log.tk,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
box9.host1free.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
comeinbaby.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
paypal.com.cgi-bin.webscr.cmd.login.2c1d54fcds2f1df15d.luiscordova.com.mx,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1
nexorosario.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.htc55f.fintii.com.jewellery.nateka.com0c540a5ee122283fec4d5c5e578482482-9.htm.zhongsan.org,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,1
central-do-cliente.site50.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
sureshshedgebima.com,0,0,1,5,0,0,1,0,1,1,1,1,1,1,1,1
maejosport.com,0,0,0,5,0,0,1,0,1,1,1,1,1,1,1,1
instromenmendous.casolagreenhouse.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
tabloidpulsa.co.id,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
91.239.24.77:6892,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
majorfitus.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
westernprivatecare.com.au,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
tjgit.ca,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
us.battle.net.en.uu-rs.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,1
dniash.solidwebhost.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,1
lovetrick2014.redirectme.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
unjustotor.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
paypal.com.us.webapps.mpp.security.buyer.protection.service.id.900147.xtarhely.hu,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
control3.com.br,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
bellvehi.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
'www.essei.cn,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
lechner-maria.de,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
modulofm.com.br,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
bailamecuba.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1
ricardoeletro.com.br.promo70off.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
cdn.optmd.com,0,0,1,5,1,0,0,0,1,1,1,1,1,1,1,1
ysjjsq.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
paypal.com.ie.cgi.bin.webscr.cmd.login.processing.login.cmd.login-donelogin.access1345141014.hetkanookbeter.nl,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
jerryschouwink.nl,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1
us.battle.net.login.en.ttweb.asia,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
mediafe.in,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
europemannequin.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
higien.com.br,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,1
australianwebservices.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
evergreenbamboo.com.au,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
185.65.244.28,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
aqovd.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
hmu031087.chinaw3.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
kontacto.com.mx,0,1,1,4,0,0,0,0,1,1,1,1,1,1,1,1
hotelmeubleatlantic.it,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
mail.aeonhortus.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
risetravel.net,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
memo.extremetanningofsarasota.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,1
cpc.cx,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
hqprocess.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
lvizyxjqoukbrfhtmawegpdscn.androidos-60-update.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
e-anyaprokash.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
v3.zilifone.net,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
ppang.net,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1
0rz.tw,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
colombofilos.com.ar,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
us.ddok.asia,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
bjcurio.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
plusservicemgt.com,0,0,0,4,0,0,1,0,1,1,1,1,1,1,1,1
dinglihn.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
dintwitahow.ru,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
hallitsemallatake0.southchandlerhomesforsale.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
divinevirginhair.org,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1
users11.jabry.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
laprovi.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1,1
ussainbolt.mooo.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
dt.daqing.net,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
paypal.com.us.webscr.cgibin.cmd.account.restore.persianempirelongtimeago.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
aaa.net.au,0,1,1,4,0,0,0,0,1,1,1,1,1,1,1,1
drbobbierendon.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
acadclallcdeafmb.cc ,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
naught.org,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
mahindrainsurance.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
come-together.it,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
maravillosarealidad.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
ktchista.com,0,0,1,5,0,0,1,0,1,1,1,1,1,1,1,1
tumanvmoskalii.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
goodfoodprod.xyz,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
blog.le.unimelb.edu.au,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
cytocaretech.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
taiwanexcellence.com.vn,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
union-apparel.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
greenvillage.edu.rs,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
idwigalitt.ru,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
grupocontableasesores.com,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1,1
logosplus.mk,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
onlineservice11.nazuka.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
lafayettebeauty.net,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
claroretribuihabbo.rel7.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
newgeneration2010.it,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
globalgoods.org,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
guinwaz.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
satamasho.ge,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
studentmenu.co.uk,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
fruntike.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
vaudio.ru,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1,1
us.battle.net-bizzard-d3.account-com.net,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
raminamebel.ru,0,0,1,5,1,0,0,0,1,1,1,1,1,1,1,1
thisisboutique.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
qinxin.cn,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
zone-dz.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
durhamfence.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
aor.gr,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1,1
sidewalkbridge.biz,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
la-cloture-electrique.fr,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
aluminioyvidriosjimmy.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
cipengaruik.ciki.me,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
capsinfo.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
nbyixing.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
google-android2017.ru,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
apcf.pt,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
mxp2235.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
redirecionando-acesso.id1945.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
wearpictureperfecthair.info,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
eugenhriscu.ro,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
mikek.co.in,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
pastorsschoolinternational.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
bit.ly,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1
vinoscalyptra.cl,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
assembla.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1
bit.ly,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1
revecent.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1
orchidgreenvillage.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
qr7n3bqg5j.lanapyfyfppw.info,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
bestleader.asia.lk,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
johnnylucky.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
nutmegltd.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
steamcommunity.free.absolutewealthsystem.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
'BarclaycardUS.DREAM.Epsilon.com,0,0,1,3,1,0,0,0,1,1,1,1,1,1,1,1
i5noray0z8.luzetowegodppa.info,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
melekemuelighting.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
lidanhang.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
jinyangrb.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
katjaschrijft.nl,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
torstash.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
soutalgnoub.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1
fabioalbini.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
sinopsisantv.work,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
91.239.24.174:6892,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
astuin.org,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1
steam-support.allalla.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1
shop.bsk-schreurs.de,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
freesteams.hut2.ru,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
conexaoengenharia.com.br,0,0,1,7,0,0,1,0,1,1,1,1,1,1,1,1
www627.paypal.ca.52288.securessl-110.mx,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
alalvera.com,0,0,1,8,0,0,1,0,1,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
998884.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
'alste.org,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
tobaccomovement.com,0,0,1,5,0,0,1,0,1,1,1,1,1,1,1,1
meediagroup.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
dl.dropboxusercontent.com,0,0,0,4,0,0,1,0,1,1,1,1,1,1,1,1
justperioddrama.com,0,0,1,6,0,0,1,0,1,1,1,1,1,1,1,1
172.245.11.68,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
ecatreviews.com,0,0,0,4,1,0,0,0,1,1,1,1,1,1,1,1
onshoku-souhou.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
we11point.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
sywgy.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
app.qmailer.co.uk,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1
artunderfoot.com,0,0,0,4,0,0,1,0,1,1,1,1,1,1,1,1
dl.downf468.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1
drugvacoa.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
bancoguayaqvil.co,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
qhdwk.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
sdfrenchschool.designcodebuild.com,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1,1
wildclick.net,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
perso.menara.ma,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
88.198.76.76,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
craigslistorgu.nm.ru,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
umhlangarocksproperty.co.za,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
milagrotarim.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
handicraftmag.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
manutencaodecompressores.com.br,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
actualtopics.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
xjbctcky.com,0,0,1,2,1,0,0,0,1,1,1,1,1,1,1,1
perception.dosonow.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
homeworkhelpindia.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,1
reveaile.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
urobh.com.br,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
videoskype.ru,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
revistalibertad.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
henchirondoor.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
recipesandthings.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
seaboy.net,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
tenai.net,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
kitchen-doors.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
productoscasajuan.com.ar,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
cydotomasyon.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
login-batnr.tk,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
ugetmore.info,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
overthemontains.weebly.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
adaltoeadalberto.com.br,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
plex.ir,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
airshiphistory.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
sugarcrm101.com,0,0,1,11,0,0,0,0,1,1,1,1,1,1,1,1
familiasemlimites.com.br,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
arthurwinley.com,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1,1
q.gs,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,1
enertecs.cl,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
digilander.libero.it,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1
rybsocal.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
ppl4de.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
autoacceptance.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
co8bo23vsd.mymazisocimowsed.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
us.battle.net.en.qe-rs.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
upsoj.iptvdeals.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
vitier.net,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
slin.ca,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
ost-soundtrack.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
royal-mattress.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
paypal.com.cy.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a.13c0db1f8e263663d3.faee8d7283e.7f0184a5674430f29.0db9e9c846.adventurek2.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
parametersnj.top,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
xxggzs.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
paypal.com.cgi.bin.bb570c8713a0a5e9a5c1ed51ffa731e0.tardas.com.tr,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
ridleyclark.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1
paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-5885d80a13c0d.b1f8e263663d3.faee8d8494db9703d2.95b4a2116480ee0.1a05c8e263668.d8494db9703d29.5b4a213d3faee.8d8494db9703d.295b4a21164.80ee01a077777.loft206.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
spmoya-semya.ru,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
176.99.11.154,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
silva-lawfirm.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
newt150.tripod.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
paypal.co.uk.9816.secure-370.mx,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
tardafs.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
sayyahat.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,1
batcomp.com.au,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
monashcentreforhumanreproduction.com.au,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
ilsignoreconte.space,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
amruts.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
picklesandplums.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1
mobiliablog.com.au,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
afritraders.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
bxgbpdaffagjf.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
spectracity.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
ggfgffhfh.online,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
got-mick.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
notaverde.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
ssank.diytboajojvaggkz.gq:35755,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
undenk.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
fit.everylittlething.xyz,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
outlook.exch.hegerys.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
camgceb.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
91.239.25.201:6892,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
rameshco.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
cnhedge.cn,0,0,1,3,1,0,0,0,1,1,1,1,1,1,1,1
icloud-suo-apple.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
accounts.wordpress-catalog.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
f.gj555.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
mesohair.pl,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
pastehtml.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
hlanz.org,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
yspehi.ru,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
95.213.139.104,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
pluscontactlenses.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
sparkdeal.in,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
customconfigured.bamandjustin.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
'services.runescape.com-ms-forum.is-best.net,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
microsoft.truesma.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
senawhlqiyl.biz,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
pest-control-in-houston.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
ib.adnxs.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1
