Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
wasscaltontuld.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
paypal.com.webscr.cmd.login-run.5885d8c0db1f8e2636.meano.nl,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
209.126.117.83,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
xjbctcky.com,0,0,1,2,1,0,0,0,0,1,1,1,1,1,1,1
'cadoanthiencung.org,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
brprofis.pl,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
www238.paypal.ca.50953.securessl-710.mx,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
alialibaba.bugs3.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
grangestoves.ie,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,1
undefined.it,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
my-profileint.com,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,1
paypal.com.sergiokuda.com.ar,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1
winsetupcostotome.easthamvacations.info,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
deedpollcentre.co.uk,0,0,1,5,0,0,1,0,0,1,1,1,1,1,1,1
paypal.com.login.submit.resolutionc.enter.report.problems.dispute.transactions.flow.session.webdevvers.nl,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
bjcurio.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
osi1.tld.cc,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
abovethecloudscleaning.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1
userupgradeteam.php5.cz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
bradleywakoffphotography.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1
154.16.3.202,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
clos-alesia.com,0,0,1,6,0,0,1,0,0,1,1,1,1,1,1,1
users11.jabry.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
3designcenter.com,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,1
aol.com.billing-memberservices-0af7806a38a1ba9d9cbac36ad9aeda70e1c.0d0146638fd6ae870e1c044a751271270af789147127071270af7af7806a23.a826112891471270af7807512891471270.balasfx.com,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1
boothillgang.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1
task.dns-syn.com:8090,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
funbeatzfm.sonixhost.com,0,0,0,4,0,0,1,0,0,1,1,1,1,1,1,1
partyeazy.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
91.239.24.168:6892,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
olejnik.net.pl,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
4mypoem.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
91.239.25.58:6892,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
xzvmgfiackselpdwynohjbtqru.android-update-6-google.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1
3d-schilling.de,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
194.165.16.146,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
soonbito.ru,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
ohsfca.jjhuddle.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
countrywidefund.com,0,0,1,11,0,0,0,0,0,1,1,1,1,1,1,1
startmart.ru,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
lotuslogistics.com.vn,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
motortecnica.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
sciencetalks.org,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
ibadahumroh.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
yessycolombiana.com,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,1
richard-scissors.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
181.40.117.66,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
pastebin.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
mucallim.com,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1
livingwaterphotography.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
claassistencia.com.br,0,0,0,4,0,0,1,0,0,1,1,1,1,1,1,1
185.66.9.51,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
ajempi.com.br,0,0,1,8,0,0,0,0,0,1,1,1,1,1,1,1
helpus.su,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
115.29.165.174:25663,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
ssl.secure.www.paypa.com.cmd.up.672bfcaa73dbfe28bff5bc77604084fa.rasyonel.org,0,0,1,5,0,0,1,0,0,1,1,1,1,1,1,1
qarkuberat.gov.al,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1
brandhouseinc.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
yesbosswizzy.fav.cc,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
oralar.az,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
91.239.24.101:6892,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
madmass.info,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1
cancerawakens.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1
paulopr.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
paypal.ca.0281.secure6d.mx,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
meet-memebersdirec.com,0,0,1,8,0,0,0,0,0,1,1,1,1,1,1,1
paypal.com.us.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8d0b7e6.h-news.tk,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
silkroute-re.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1
'oyayildiz.com,0,0,1,12,0,0,0,0,0,1,1,1,1,1,1,1
ams1.ib.adnxs.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
jc9999.net,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
maastopukuun.terrorebytecomputing.co.uk,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
update.paypal.confirm.com.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.980487.98746.874774.8754.popup-expo.fr,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
paypal.com.ie.cgi.bin.webscr.cmd.login.processing.login.cmd.login-donelogin.access1345149649.suuganda.org,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1
185.106.122.46,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
gardinernazarene.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
shshide.com,0,0,0,2,1,0,0,0,0,1,1,1,1,1,1,1
haldforsamlingshus.dk,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
dfa1.ir,0,1,0,4,0,0,0,0,0,1,1,1,1,1,1,1
ausameetings.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
'www.tsemtulku.com,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1
ukrvescom.com,0,0,0,6,0,0,0,0,0,1,1,1,1,1,1,1
directxex.com,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,1
dkhenderson.com,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1
dimensionnail.ro,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
154.16.3.202,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
mylondon.hc0.me,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
jxbestextile.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
paddlevaldivia.cl,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
realestatedoc.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
rayban-mania.ro,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,1
kasa.org.in,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1
bilbaopisos.es,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
ilbqitkwvovymown.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
icplit.org,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
foryoursafety.webuda.com,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,1
presspublishing24.net,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
rubale.de,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
paypal-en-cg-bin-webscr-cmd.com.plantillasmlibre.com.ar,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
fiches-kine.net,0,0,1,8,0,0,0,0,0,1,1,1,1,1,1,1
habbocombrgrupolviciadosemhabbo.rel7.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
sloaneandhyde.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
personal.editura-amsibiu.ro,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1
184.168.221.70,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
exceltours.com.mx,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
69.162.74.116,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
taiwanexcellence.com.vn,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
sevkon.net,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
'www.ajiia.com,0,0,1,11,0,0,1,0,0,1,1,1,1,1,1,1
gilles.chevalier.free.fr,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
sohamsystems.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
top-rankedmarketing.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
cqpszx.com,0,0,1,2,0,0,1,0,0,1,1,1,1,1,1,1
ksc-kw.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
91.239.25.134:6892,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
login.paypal.webcsr.com.e3b842c34f01b64793730aea3d430.updates.log.arimaanmanagement.com,0,0,1,3,0,0,1,0,0,1,1,1,1,1,1,1
wereldwinkel.net,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
babinet.cz,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1
snmakey.uaktech.net,0,0,1,7,1,0,0,0,0,1,1,1,1,1,1,1
ikeylogger.net,0,0,1,9,0,0,0,0,0,1,1,1,1,1,1,1
vehisdidnsu.ru,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
performanceoutdooradvertising.com,0,0,1,10,0,0,0,0,0,1,1,1,1,1,1,1
titanikvmoskalii.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
davis82.com,0,0,1,12,0,0,0,0,0,1,1,1,1,1,1,1
91.239.24.247:6892,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
force3security.co.uk,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
leftmeindidn.ru,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
abcdespanol.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
us.battle.net.ok.eewow.asia,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
smylesgol.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
bizhu.in.ua,0,0,1,10,0,0,0,0,0,1,1,1,1,1,1,1
oggo.by,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
lc77.ru,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,1
dl.downf468.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
brtratamento.com.br,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
maclobos.com.ar,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
wp.zepmusic.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
studionero.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
aabad.com.pk,0,1,1,4,0,0,0,0,0,1,1,1,1,1,1,1
adelaidehillstutoring.com.au,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
virtuousmlm.com,0,0,1,8,0,0,0,0,0,1,1,1,1,1,1,1
icplit.org,0,0,1,4,1,0,0,0,0,1,1,1,1,1,1,1
newlifebiblechurch.org,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
cloud.mfc-ps.de,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
easternlegacy.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
villakidsbuffetinfantil.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
bit.ly,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1
cas-bg.info,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
qualifiedplans.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
plangrowprofit.com,0,0,0,4,0,0,1,0,0,1,1,1,1,1,1,1
izillis.biz,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
webmail.mhcable.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
linsy.eu,0,1,1,4,0,0,0,0,0,1,1,1,1,1,1,1
induction.it,0,0,1,8,0,0,0,0,0,1,1,1,1,1,1,1
titangigi.3owl.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
gosgmart.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,1
linabtechnologies.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1
apmar.org.pl,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
paypal-kunden.de,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
cm-srviceetalis.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
onlinneeconfirmation.online,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
paypal-germany.de,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
imobiliariabarao.com.br,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
rapiderbariyer.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
arlington-office-furniture.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
tatiestetica.com.br,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
78.47.198.134,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
techsilicon.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
fretrillion.bl.ee,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
qcrealestate.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
leshrestaurant.com,0,0,1,8,0,0,1,0,0,1,1,1,1,1,1,1
silverwoodparquet.com,0,0,1,5,0,0,1,0,0,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
hianingherla.com,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,1
q.gs,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,1
jonathankimsey.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
procclaim.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
duniaflowmeter.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
iadina.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,1
terminatorhc.50webs.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
ungelie.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
twitter.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
pedroananias.com.br,0,0,1,13,0,0,0,0,0,1,1,1,1,1,1,1
xx.abnamro-ics.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
itbsbr.com,0,0,0,6,0,0,0,0,0,1,1,1,1,1,1,1
gdg4fd.000a.biz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
pedroananias.com.br,0,0,1,13,0,0,0,0,0,1,1,1,1,1,1,1
jimstroker.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1
adhostingcache.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
fivestarmaidservice.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
babinet.cz,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1
thamrinnine.com,0,0,1,8,0,0,0,0,0,1,1,1,1,1,1,1
dnat400.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
docs.google.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
gavitt.guru-dev.com,0,1,1,6,0,0,0,0,0,1,1,1,1,1,1,1
mvpweekly.top,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
vuvuzela.no,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
ejdadim.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
hab.bo,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
kf25zx.com,0,0,1,2,1,0,1,0,0,1,1,1,1,1,1,1
sofotosbook.com.br,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
xjbctcky.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
ok.aagp.asia,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
maravillosarealidad.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1
lexu.goggendorf.at,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1
alawda.org,0,0,1,13,0,0,0,0,0,1,1,1,1,1,1,1
xjmukang.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
ecouponcatalogue.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
taladcaraudio.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
ysjjsq.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
remeslennikrf.ru,0,0,0,4,1,0,0,0,0,1,1,1,1,1,1,1
dogspawprints.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
gumka.strefa.pl,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
huarui-tec.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
credit-habbo-gratis.webmode.es,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
orcusnation1.ddns.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
fpizzuto.eu,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
l2linternational.com,0,0,1,8,0,0,0,0,0,1,1,1,1,1,1,1
91.239.25.174:6892,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
fndin7.solidwebhost.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,1
teshde2.yunethosting.rs,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
sacramentoslotmachinerepair.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
cgi-verification-crd.catwalksalonspa.com,0,0,1,5,0,0,1,0,0,1,1,1,1,1,1,1
vajrammatrimony.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
paypal.com.femmefr.com,0,0,1,11,0,0,0,0,0,1,1,1,1,1,1,1
fbam.do.am,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
thelibrary.my,0,0,1,10,0,0,0,0,0,1,1,1,1,1,1,1
synergyinfologics.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
ostsee-schnack.de,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
e-apicultura.ro,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
marcionomundo.tnh1.com.br,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1
lakshminivashousing.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
medireimz.net,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
peypel.com.eboy.us,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1
hsqxx.com,0,0,1,2,0,0,1,0,0,1,1,1,1,1,1,1
metsojenonbespeurbaar.02ipad.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
pastehtml.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
veganvet.net,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
ggtsa.com,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,1
reversemortgageapproval.net,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
289143842.blog.com.gr,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
sheergifts.co.il,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
qjhhk.sudomokojiqpps.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
nightpeople.co.il,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
warezlinks.eu,0,0,1,10,0,0,0,0,0,1,1,1,1,1,1,1
daenenhetrecentorumque.o2chair.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
pianotuner.co.nz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
billfoundation.org,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1
s88.vdl.pl,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
halalonclick.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
zkwell.com.cn,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
guardoncard.net,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
travelinsider.com.au,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
intensifybad.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
odnoklasswniki.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
villakidsbuffetinfantil.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
bancodobrasil.rel7.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
sobrearocha.com.br,0,0,0,4,0,0,1,0,0,1,1,1,1,1,1,1
tetrac.com.br,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
airstationshootout.com,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,1
ssl.secure.www.paypa.com.cmd.up.672bfcaa73dbfe28bff5bc77604084fa.binerbox.meltserve.com,0,0,1,5,0,0,1,0,0,1,1,1,1,1,1,1
us.battle.net.login.wwwow.asia,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
amig0slivechats6.blogspot.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1
hina.com.cn,0,0,1,2,0,0,1,0,0,1,1,1,1,1,1,1
newlifebiblechurch.org,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
nomoredeadbatteries.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
comingtools.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
demo.thedevelovers.com,0,0,1,8,0,0,0,0,0,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
ligaweekend.cl,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
webidator.co.il,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
www2.beautyblog.com.ua,0,0,1,13,0,0,0,0,0,1,1,1,1,1,1,1
therealonlinedatinggame.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
gerardogonzalezgodoy.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
richfeet.org,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
androm.cn,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,1
holladata.com,0,0,1,3,0,0,1,0,0,1,1,1,1,1,1,1
0512lushu.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
8wu8.info,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
cache.nebula.phx3.secureserver.net,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
kingsportclub.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
aaa.net.au,0,1,0,4,0,0,0,0,0,1,1,1,1,1,1,1
comassolaodejdzie.minonetruelegend.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
fragcraft.pl,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
segurancasantander.com.br.tc,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
rikuzentakata-mpf.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
autoappassionati.it,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
cek.pl,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1
xn--6iq3kj4nycy96c.tk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
vermontmapleoutlet.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,1
118bm.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
zadaeg.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
zophotos.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
dollshouseofstyle.com,0,0,1,10,0,0,0,0,0,1,1,1,1,1,1,1
jdcc.cn,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
theartwarehouse.net,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
jpvote.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
paypal-services.co,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
'www.systempanel.bugs3.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
monsterinktat2.com,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,1
hnyhx.cn,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
activeserveng.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
my.screenname.aol.com.cqr.login.login.psp.sitedomain.myaccount.aol.com.authlev.s.lang.yesilonline.net,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
paypal.com.us.login.run.member.cgi-bin.webscr.3dscour3583585d80a13c0ddjvxhu85d80a13c0db1f9of81463215868fid.confirmation.account.updat7-4-7.kanonjavanan.ir,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
koeingsegg.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
sante24.ma,0,0,1,9,0,0,0,0,0,1,1,1,1,1,1,1
bsgmall.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
steamzcommunity.olympe.in,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
